Id,Product_Code,Product_Weight,Fat_Category,Visibility_Score,Category_Type,Retail_Price,Store_Code,Year_Opened,Store_Size,Location_Class,Store_Category,Total_Sales
237,NCM53,18.75,Reduced,0.052040915,Health and Hygiene,105.728,OUT046,1997,Compact,Urban,Superstore A,2024.032
238,NCA17,20.6,Reduced,0.045603215,Health and Hygiene,149.2392,OUT018,2009,Standard,Rural,Superstore B,4026.7584
239,NCL19,15.35,Reduced,0.015708023,Others,143.447,OUT045,2002,,Suburban,Superstore A,2576.646
240,FDT58,9,Reduced,0.085938463,Snack Foods,168.6816,OUT035,2004,Compact,Suburban,Superstore A,1342.2528
241,FDT25,7.5,Reduced,0.050708743,Canned,123.4072,OUT013,1987,Spacious,Rural,Superstore A,3185.1872
242,FDT60,12,Reduced,0.075701524,Baking Goods,124.6388,OUT045,2002,,Suburban,Superstore A,2105.2596
243,FDT28,13.3,Reduced,0.063513272,Frozen Foods,149.9708,OUT013,1987,Spacious,Rural,Superstore A,2106.5912
244,NCU54,8.88,Reduced,0.165073642,HomeGoods,207.727,OUT010,1998,,Rural,MiniMart,209.727
245,FDY44,14.15,Standard,0.024442501,Produce,196.411,OUT049,1999,Standard,Urban,Superstore A,2749.754
246,NCV06,11.3,Reduced,0.066625843,HomeGoods,194.2478,OUT013,1987,Spacious,Rural,Superstore A,2712.4692
247,FDK38,6.65,Reduced,0.053279839,Canned,147.7734,OUT035,2004,Compact,Suburban,Superstore A,2078.6276
248,FDG57,14.7,Reduced,0.121012632,Produce,49.4034,OUT010,1998,,Rural,MiniMart,194.4136
249,FDB04,,Standard,0.06292013,Edibles,88.9856,OUT027,1985,Standard,Rural,Superstore C,3515.424
250,FDQ47,7.155,Standard,0.168527463,Breads,33.6874,OUT045,2002,,Suburban,Superstore A,1023.3346
251,FDA01,15,Standard,0.054367971,Canned,58.5904,OUT035,2004,Compact,Suburban,Superstore A,996.0368
252,FDS01,11.6,Reduced,0.017817285,Canned,177.0686,OUT018,2009,Standard,Rural,Superstore B,1422.1488
253,NCH54,,Reduced,0.072317217,HomeGoods,160.792,OUT027,1985,Standard,Rural,Superstore C,3675.216
254,NCP29,8.42,Reduced,0.112728355,Health and Hygiene,65.8168,OUT018,2009,Standard,Rural,Superstore B,830.9184
255,FDK38,6.65,Reduced,0.053591345,Canned,149.7734,OUT017,2007,,Suburban,Superstore A,2375.5744
256,DRK13,11.8,Reduced,0.115636723,Beverages,199.7084,OUT018,2009,Standard,Rural,Superstore B,3571.3512
257,NCQ17,,Reduced,0.116366304,Health and Hygiene,158.363,OUT027,1985,Standard,Rural,Superstore C,4068.038
258,FDX22,,Standard,0.04022593,Snack Foods,210.9928,OUT019,1985,Compact,Urban,MiniMart,210.3928
259,FDU24,6.78,Standard,0,Baking Goods,94.012,OUT013,1987,Spacious,Rural,Superstore A,1211.756
260,FDH31,,Standard,0,Proteins,98.2042,OUT019,1985,Compact,Urban,MiniMart,198.4084
261,FDV44,8.365,Standard,0.039925235,Produce,189.2188,OUT045,2002,,Suburban,Superstore A,4570.0512
262,FDM24,,Standard,0.078943221,Baking Goods,152.7366,OUT027,1985,Standard,Rural,Superstore C,1813.6392
263,FDH34,8.63,Reduced,0.031143591,Snack Foods,183.9582,OUT049,1999,Standard,Urban,Superstore A,5386.9878
264,DRK37,,Reduced,0.077046505,Beverages,189.453,OUT019,1985,Compact,Urban,MiniMart,759.012
265,NCU18,15.1,Reduced,0.056067524,HomeGoods,139.8496,OUT018,2009,Standard,Rural,Superstore B,1270.3464
266,FDP56,8.185,Reduced,0.046578409,Produce,48.6692,OUT045,2002,,Suburban,Superstore A,1182.4608
267,FDN46,7.21,Standard,0.144511119,Snack Foods,100.5332,OUT013,1987,Spacious,Rural,Superstore A,2460.7968
268,FDH24,20.7,Reduced,0.021464454,Baking Goods,156.6288,OUT049,1999,Standard,Urban,Superstore A,3928.22
269,FDB59,18.25,Reduced,0.015309885,Snack Foods,197.6084,OUT045,2002,,Suburban,Superstore A,2380.9008
270,FDC28,,Reduced,0.054720642,Frozen Foods,107.8254,OUT027,1985,Standard,Rural,Superstore C,2387.5588
271,FDZ33,10.195,Reduced,0.107564024,Snack Foods,149.0076,OUT049,1999,Standard,Urban,Superstore A,1182.4608
272,FDG22,,Standard,0.041180766,Snack Foods,37.919,OUT027,1985,Standard,Rural,Superstore C,768.999
273,FDG60,20.35,Reduced,0.060688248,Baking Goods,234.2616,OUT035,2004,Compact,Suburban,Superstore A,4687.232
274,FDN49,17.25,Standard,0.209600084,Breakfast,40.348,OUT010,1998,,Rural,MiniMart,39.948
275,FDR31,6.46,Standard,0.049121972,Produce,144.6102,OUT013,1987,Spacious,Rural,Superstore A,2916.204
276,FDU19,8.77,Standard,0.047036036,Produce,170.5422,OUT017,2007,,Suburban,Superstore A,2759.0752
277,FDZ33,10.195,Reduced,0,Snack Foods,147.2076,OUT010,1998,,Rural,MiniMart,739.038
278,FDF57,14.5,Standard,0.059160135,Produce,170.7448,OUT017,2007,,Suburban,Superstore A,2045.3376
279,DRI01,7.97,Reduced,0.034452949,Beverages,174.0422,OUT046,1997,Compact,Urban,Superstore A,2586.633
280,FDW23,5.765,Reduced,0.081996785,Baking Goods,40.1164,OUT035,2004,Compact,Suburban,Superstore A,540.6296
281,NCQ06,13,Reduced,0.041816615,HomeGoods,254.5014,OUT035,2004,Compact,Suburban,Superstore A,4845.0266
282,NCI18,18.35,Reduced,0.014045832,HomeGoods,222.7746,OUT049,1999,Standard,Urban,Superstore A,1570.6222
283,FDR16,5.845,Standard,0.105445801,Frozen Foods,214.4218,OUT018,2009,Standard,Rural,Superstore B,1496.0526
284,FDQ27,5.19,Standard,0.044432887,Proteins,102.899,OUT018,2009,Standard,Rural,Superstore B,1651.184
285,NCU54,8.88,Reduced,0.098775709,HomeGoods,208.927,OUT049,1999,Standard,Urban,Superstore A,7130.718
286,NCX54,9.195,Reduced,0.048050783,HomeGoods,105.6622,OUT035,2004,Compact,Suburban,Superstore A,1693.7952
287,DRL01,,Standard,0.13511877,Beverages,232.9958,OUT019,1985,Compact,Urban,MiniMart,934.7832
288,NCP54,15.35,Reduced,0.035204319,HomeGoods,122.873,OUT049,1999,Standard,Urban,Superstore A,2832.979
289,DRI37,15.85,Reduced,0.108206497,Beverages,58.3904,OUT017,2007,,Suburban,Superstore A,468.7232
290,DRM59,5.88,Reduced,0.003597678,Hard Drinks,153.8998,OUT049,1999,Standard,Urban,Superstore A,2922.1962
291,FDY55,16.75,Reduced,0.081304829,Produce,258.4988,OUT035,2004,Compact,Suburban,Superstore A,4111.9808
292,FDX14,13.1,Reduced,0.075056542,Edibles,76.0354,OUT049,1999,Standard,Urban,Superstore A,601.8832
293,FDU14,,Reduced,0.034584356,Edibles,248.375,OUT027,1985,Standard,Rural,Superstore C,10236.675
294,FDM51,11.8,Standard,0.025978802,Proteins,102.5674,OUT045,2002,,Suburban,Superstore A,1629.8784
295,FDW04,8.985,Standard,0.057944376,Frozen Foods,131.531,OUT045,2002,,Suburban,Superstore A,1428.141
296,NCV06,11.3,Reduced,0.066681333,HomeGoods,194.4478,OUT046,1997,Compact,Urban,Superstore A,387.4956
297,FDR33,,Reduced,0.04690397,Snack Foods,110.657,OUT019,1985,Compact,Urban,MiniMart,659.142
298,FDB08,6.055,Reduced,0.031103357,Produce,159.9578,OUT046,1997,Compact,Urban,Superstore A,2727.7826
299,FDC37,,Reduced,0.057556998,Baking Goods,107.6938,OUT019,1985,Compact,Urban,MiniMart,214.3876
300,FDB16,8.21,Reduced,0.044925784,Edibles,86.0198,OUT046,1997,Compact,Urban,Superstore A,1569.9564
301,FDG46,8.63,Standard,0.055084019,Snack Foods,114.7518,OUT010,1998,,Rural,MiniMart,455.4072
302,FDH04,6.115,Standard,0.011372972,Frozen Foods,89.6488,OUT046,1997,Compact,Urban,Superstore A,1267.6832
303,FDR19,,Standard,0.158947217,Produce,145.5102,OUT027,1985,Standard,Rural,Superstore C,5978.2182
304,FDZ31,15.35,Standard,0.113678422,Produce,189.7504,OUT018,2009,Standard,Rural,Superstore B,2492.7552
305,FDS57,15.5,Reduced,0.103422709,Snack Foods,144.847,OUT035,2004,Compact,Suburban,Superstore A,1717.764
306,NCL53,7.5,Reduced,0.036204764,Health and Hygiene,176.1028,OUT013,1987,Spacious,Rural,Superstore A,1948.1308
307,DRM47,9.3,Reduced,0.073288275,Hard Drinks,189.1846,OUT010,1998,,Rural,MiniMart,382.1692
308,FDC58,10.195,Reduced,0.041907414,Snack Foods,43.8428,OUT013,1987,Spacious,Rural,Superstore A,175.7712
309,FDT51,11.65,Standard,0.010909704,Proteins,110.8544,OUT013,1987,Spacious,Rural,Superstore A,1677.816
310,FDZ25,,Standard,0,Canned,169.879,OUT019,1985,Compact,Urban,MiniMart,339.558
311,FDK38,,Reduced,0.053031857,Canned,149.1734,OUT027,1985,Standard,Rural,Superstore C,4454.202
312,FDE08,18.2,Reduced,0.049396364,Produce,146.4734,OUT049,1999,Standard,Urban,Superstore A,3563.3616
313,FDG09,20.6,Standard,0.080235512,Produce,188.9556,OUT010,1998,,Rural,MiniMart,563.2668
314,FDP11,,Reduced,0.120986139,Breads,216.1166,OUT019,1985,Compact,Urban,MiniMart,435.4332
315,FDB58,10.5,Standard,0.022590318,Snack Foods,140.6154,OUT010,1998,,Rural,MiniMart,283.6308
316,FDQ46,7.51,Reduced,0.103813029,Snack Foods,113.7544,OUT046,1997,Compact,Urban,Superstore A,671.1264
317,FDE58,,Reduced,0,Snack Foods,119.8124,OUT027,1985,Standard,Rural,Superstore C,1659.1736
318,NCP55,14.65,Reduced,0.01125332,Others,57.0614,OUT017,2007,,Suburban,Superstore A,939.4438
319,FDB45,20.85,Reduced,0.021329793,Produce,105.5306,OUT046,1997,Compact,Urban,Superstore A,940.7754
320,FDN28,5.88,Standard,0.030247903,Frozen Foods,101.399,OUT046,1997,Compact,Urban,Superstore A,2063.98
321,FDF56,16.7,Standard,0.120137953,Produce,181.2976,OUT017,2007,,Suburban,Superstore A,3078.6592
322,NCP55,,Reduced,0.019592289,Others,56.9614,OUT019,1985,Compact,Urban,MiniMart,221.0456
323,FDW51,6.155,Standard,0.158441218,Proteins,213.756,OUT010,1998,,Rural,MiniMart,852.224
324,DRF01,5.655,Reduced,0.175352413,Beverages,147.4102,OUT049,1999,Standard,Urban,Superstore A,2478.7734
325,FDS46,17.6,Standard,0.047449835,Snack Foods,118.1782,OUT018,2009,Standard,Rural,Superstore B,2621.9204
326,FDL22,,Reduced,0.036213953,Snack Foods,92.5488,OUT027,1985,Standard,Rural,Superstore C,2625.9152
327,NCK18,9.6,Reduced,0,HomeGoods,164.2184,OUT045,2002,,Suburban,Superstore A,1981.4208
328,FDF41,12.15,Reduced,0.131179812,Frozen Foods,245.246,OUT046,1997,Compact,Urban,Superstore A,3202.498
329,FDY48,14,Reduced,0.023730384,Baking Goods,104.3332,OUT035,2004,Compact,Suburban,Superstore A,1435.4648
330,FDI44,16.1,Reduced,0.100388706,Produce,76.0328,OUT049,1999,Standard,Urban,Superstore A,1853.5872
331,FDQ49,,Standard,0.06871772,Breakfast,155.563,OUT019,1985,Compact,Urban,MiniMart,469.389
332,FDW60,,Standard,0.016979326,Baking Goods,177.037,OUT027,1985,Standard,Rural,Superstore C,3352.303
333,FDT22,10.395,Reduced,0.11207602,Snack Foods,58.022,OUT035,2004,Compact,Suburban,Superstore A,659.142
334,FDP03,5.15,Standard,0.06112617,Proteins,122.5388,OUT013,1987,Spacious,Rural,Superstore A,371.5164
335,FDF56,,Standard,0.209162936,Produce,179.1976,OUT019,1985,Compact,Urban,MiniMart,543.2928
336,NCR17,9.8,Reduced,0.024521239,Health and Hygiene,117.5492,OUT017,2007,,Suburban,Superstore A,1390.1904
337,FDK43,9.8,Reduced,0.0268952,Proteins,128.402,OUT045,2002,,Suburban,Superstore A,2403.538
338,FDF39,14.85,Standard,0.019550858,Edibles,263.791,OUT045,2002,,Suburban,Superstore A,4207.856
339,FDQ56,6.59,Reduced,0.176748258,Produce,82.7908,OUT010,1998,,Rural,MiniMart,83.8908
340,NCS29,,Reduced,0.069208684,Health and Hygiene,264.0884,OUT027,1985,Standard,Rural,Superstore C,4504.8028
341,FDM33,15.6,Reduced,0.087719692,Snack Foods,218.5798,OUT046,1997,Compact,Urban,Superstore A,4407.596
342,FDE47,14.15,Reduced,0.037877202,Starchy Foods,124.0046,OUT013,1987,Spacious,Rural,Superstore A,1618.5598
343,DRD01,12.1,Standard,0.061424738,Beverages,56.7614,OUT018,2009,Standard,Rural,Superstore B,1049.9666
344,DRL35,15.7,Reduced,0.03067808,Hard Drinks,44.777,OUT013,1987,Spacious,Rural,Superstore A,605.878
345,NCS29,9,Reduced,0.069653585,Health and Hygiene,266.2884,OUT049,1999,Standard,Urban,Superstore A,2914.8724
346,FDO12,15.75,Reduced,0.055241242,Baking Goods,196.5452,OUT017,2007,,Suburban,Superstore A,3131.9232
347,FDB15,10.895,Reduced,0.137584599,Edibles,262.2568,OUT017,2007,,Suburban,Superstore A,3954.852
348,FDG40,13.65,Reduced,0.039824346,Frozen Foods,32.8558,OUT046,1997,Compact,Urban,Superstore A,645.1602
349,FDM25,,Standard,0.060371962,Breakfast,174.0712,OUT027,1985,Standard,Rural,Superstore C,3866.9664
350,DRE03,19.6,Reduced,0.024264569,Edibles,46.5718,OUT049,1999,Standard,Urban,Superstore A,1607.2412
351,FDP49,9,Standard,0,Breakfast,55.2614,OUT018,2009,Standard,Rural,Superstore B,552.614
352,FDU13,8.355,Reduced,0.187558629,Canned,148.0418,OUT046,1997,Compact,Urban,Superstore A,1471.418
353,FDA44,19.7,Reduced,0.053212652,Produce,57.893,OUT035,2004,Compact,Suburban,Superstore A,622.523
354,FDI33,16.5,Reduced,0.028579565,Snack Foods,90.3146,OUT017,2007,,Suburban,Superstore A,2554.0088
355,FDJ20,20.7,Standard,0.100378096,Produce,122.4388,OUT045,2002,,Suburban,Superstore A,1238.388
356,FDL20,,Reduced,0.224837308,Produce,112.7886,OUT019,1985,Compact,Urban,MiniMart,222.3772
357,FDL43,10.1,Reduced,0.027106459,Proteins,75.367,OUT049,1999,Standard,Urban,Superstore A,535.969
358,FDL12,,Standard,0.212963193,Baking Goods,59.522,OUT019,1985,Compact,Urban,MiniMart,299.61
359,NCL31,7.39,Reduced,0.120280989,Others,142.747,OUT046,1997,Compact,Urban,Superstore A,3149.234
360,NCM41,16.5,Reduced,0.035711426,Health and Hygiene,93.612,OUT049,1999,Standard,Urban,Superstore A,1584.604
361,DRF37,,Reduced,0,Beverages,261.291,OUT019,1985,Compact,Urban,MiniMart,788.973
362,FDZ46,7.485,Reduced,0.069405301,Snack Foods,112.1228,OUT018,2009,Standard,Rural,Superstore B,1105.228
363,FDQ36,7.855,Standard,0.162461219,Baking Goods,39.2848,OUT017,2007,,Suburban,Superstore A,857.5504
364,NCN42,20.25,Reduced,0.014251461,HomeGoods,148.6418,OUT045,2002,,Suburban,Superstore A,2648.5524
365,FDZ35,9.6,Standard,0,Breads,101.699,OUT049,1999,Standard,Urban,Superstore A,2373.577
366,FDH38,6.425,Reduced,0.010480751,Canned,116.5808,OUT018,2009,Standard,Rural,Superstore B,2460.7968
367,FDY31,,Reduced,0.043351896,Produce,146.6418,OUT027,1985,Standard,Rural,Superstore C,4414.254
368,FDL46,20.35,Reduced,0.090480214,Snack Foods,119.5466,OUT010,1998,,Rural,MiniMart,117.8466
369,FDZ26,,Standard,0.143319995,Edibles,237.5222,OUT027,1985,Standard,Rural,Superstore C,7170.666
370,FDF34,9.3,Standard,0.01404119,Snack Foods,199.1084,OUT049,1999,Standard,Urban,Superstore A,396.8168
371,FDY38,13.6,Standard,0.119418124,Edibles,231.03,OUT045,2002,,Suburban,Superstore A,5359.69
372,FDA11,7.75,Reduced,0.043326511,Baking Goods,95.6436,OUT045,2002,,Suburban,Superstore A,1134.5232
373,FDD59,10.5,Standard,0,Starchy Foods,78.296,OUT046,1997,Compact,Urban,Superstore A,1438.128
374,FDA10,20.35,Reduced,0.142618182,Snack Foods,123.2072,OUT017,2007,,Suburban,Superstore A,1225.072
375,FDT34,9.3,Reduced,0.174350275,Snack Foods,104.4964,OUT046,1997,Compact,Urban,Superstore A,2419.5172
376,FDK58,11.35,Standard,0.045165796,Snack Foods,100.0016,OUT018,2009,Standard,Rural,Superstore B,1012.016
377,FDJ60,19.35,Standard,0.062882112,Baking Goods,164.1184,OUT017,2007,,Suburban,Superstore A,2807.0128
378,FDF56,16.7,Standard,0.119362812,Produce,180.3976,OUT013,1987,Spacious,Rural,Superstore A,3078.6592
379,FDP57,17.5,Reduced,0,Snack Foods,102.999,OUT046,1997,Compact,Urban,Superstore A,2992.771
380,FDK57,,Reduced,0.079904068,Snack Foods,120.044,OUT027,1985,Standard,Rural,Superstore C,4434.228
381,FDK56,9.695,Reduced,0.130261652,Produce,185.2898,OUT045,2002,,Suburban,Superstore A,3367.6164
382,FDK16,,Reduced,0.114771298,Frozen Foods,93.9094,OUT027,1985,Standard,Rural,Superstore C,3903.5854
383,FDX55,15.1,Reduced,0.055195461,Produce,216.1166,OUT035,2004,Compact,Suburban,Superstore A,5007.4818
384,FDT27,,Standard,0.069250192,Proteins,232.9616,OUT027,1985,Standard,Rural,Superstore C,3515.424
385,FDI07,12.35,Standard,0.033951827,Proteins,197.2426,OUT017,2007,,Suburban,Superstore A,2966.139
386,DRH23,14.65,Reduced,0.171281641,Hard Drinks,54.0614,OUT017,2007,,Suburban,Superstore A,1160.4894
387,FDK21,7.905,Reduced,0.010032624,Snack Foods,248.3408,OUT045,2002,,Suburban,Superstore A,751.0224
388,NCB30,14.6,Reduced,0.025702994,HomeGoods,199.9084,OUT046,1997,Compact,Urban,Superstore A,2380.9008
389,FDD53,,Reduced,0.044008347,Frozen Foods,43.7454,OUT027,1985,Standard,Rural,Superstore C,671.1264
390,FDN52,,Standard,0.13093275,Frozen Foods,86.9198,OUT027,1985,Standard,Rural,Superstore C,1569.9564
391,DRC01,5.92,Standard,0.019308607,Beverages,49.0692,OUT017,2007,,Suburban,Superstore A,1478.076
392,FDO32,6.36,Reduced,0.120543611,Produce,45.806,OUT046,1997,Compact,Urban,Superstore A,1165.15
393,DRF23,4.61,Reduced,0,Hard Drinks,173.8396,OUT046,1997,Compact,Urban,Superstore A,1221.0772
394,FDY13,12.1,Reduced,0.030121709,Canned,78.067,OUT035,2004,Compact,Suburban,Superstore A,2220.443
395,NCL06,14.65,Reduced,0.072212787,HomeGoods,260.9594,OUT045,2002,,Suburban,Superstore A,2878.2534
396,NCM29,11.5,Reduced,0.01774202,Health and Hygiene,129.6626,OUT017,2007,,Suburban,Superstore A,1836.2764
397,FDZ14,,Standard,0.047358246,Edibles,123.1756,OUT027,1985,Standard,Rural,Superstore C,3998.7948
398,FDI08,18.2,Standard,0.066400129,Produce,250.1092,OUT049,1999,Standard,Urban,Superstore A,5727.2116
399,FDT46,,Reduced,0.053939315,Snack Foods,52.1008,OUT019,1985,Compact,Urban,MiniMart,50.6008
400,FDU13,8.355,Reduced,0.188619537,Canned,146.4418,OUT017,2007,,Suburban,Superstore A,3089.9778
401,NCR30,20.6,Reduced,0.071103348,HomeGoods,75.4696,OUT049,1999,Standard,Urban,Superstore A,1416.8224
402,FDP34,12.85,Reduced,0.137441201,Snack Foods,157.663,OUT049,1999,Standard,Urban,Superstore A,2659.871
403,FDG56,,Standard,0.071106549,Produce,60.5536,OUT027,1985,Standard,Rural,Superstore C,2143.876
404,FDP28,13.65,Standard,0.134975628,Frozen Foods,260.0936,OUT010,1998,,Rural,MiniMart,260.9936
405,FDE59,12.15,Reduced,0.104257037,Starchy Foods,34.0532,OUT010,1998,,Rural,MiniMart,179.766
406,FDS31,13.1,Standard,0.044372393,Produce,180.3318,OUT018,2009,Standard,Rural,Superstore B,2886.9088
407,FDU15,13.65,Standard,0.044526443,Proteins,37.9532,OUT010,1998,,Rural,MiniMart,71.9064
408,NCE18,10,Reduced,0.021407511,HomeGoods,248.175,OUT013,1987,Spacious,Rural,Superstore A,3495.45
409,FDS36,8.38,Standard,0.046848322,Baking Goods,110.557,OUT013,1987,Spacious,Rural,Superstore A,3844.995
410,FDU40,20.85,Reduced,0.037556341,Frozen Foods,195.3478,OUT018,2009,Standard,Rural,Superstore B,1937.478
411,FDB36,5.465,Standard,0.048518008,Baking Goods,132.9626,OUT035,2004,Compact,Suburban,Superstore A,2360.9268
412,FDZ25,15.7,Standard,0.027617046,Canned,168.279,OUT046,1997,Compact,Urban,Superstore A,4074.696
413,FDB16,8.21,Reduced,0.044917289,Edibles,88.5198,OUT035,2004,Compact,Suburban,Superstore A,1133.8574
414,DRI25,19.6,Reduced,0.034093203,Beverages,56.6614,OUT017,2007,,Suburban,Superstore A,1492.0578
415,FDD56,15.2,Standard,0.104365283,Produce,177.1054,OUT017,2007,,Suburban,Superstore A,3151.8972
416,FDD09,13.5,Reduced,0.021539999,Produce,182.4976,OUT045,2002,,Suburban,Superstore A,1629.8784
417,FDU19,8.77,Standard,0.046962004,Produce,173.8422,OUT018,2009,Standard,Rural,Superstore B,3448.844
418,FDG16,15.25,Reduced,0.089816808,Frozen Foods,217.3192,OUT046,1997,Compact,Urban,Superstore A,5608.6992
419,FDZ50,,Standard,0,Edibles,184.2608,OUT027,1985,Standard,Rural,Superstore C,6064.1064
420,NCI30,20.25,Reduced,0.058886477,HomeGoods,245.546,OUT013,1987,Spacious,Rural,Superstore A,1724.422
421,FDT07,5.82,Standard,0.077634044,Produce,256.433,OUT018,2009,Standard,Rural,Superstore B,3844.995
422,NCL29,,Reduced,0.113387677,Health and Hygiene,156.9604,OUT027,1985,Standard,Rural,Superstore C,1584.604
423,FDC59,16.7,Standard,0.054937907,Starchy Foods,64.2168,OUT017,2007,,Suburban,Superstore A,1661.8368
424,FDD26,,Standard,0.1263349,Canned,184.0924,OUT019,1985,Compact,Urban,MiniMart,555.2772
425,FDX31,20.35,Standard,0.024815024,Produce,234.0958,OUT010,1998,,Rural,MiniMart,467.3916
426,DRF36,16.1,Reduced,0.023673342,Beverages,189.0846,OUT018,2009,Standard,Rural,Superstore B,5350.3688
427,FDA50,16.25,Reduced,0.087175137,Edibles,98.341,OUT046,1997,Compact,Urban,Superstore A,1351.574
428,FDU33,7.63,Standard,0.135258515,Snack Foods,47.2402,OUT018,2009,Standard,Rural,Superstore B,918.804
429,FDW13,8.5,Reduced,0.097803261,Canned,50.5324,OUT013,1987,Spacious,Rural,Superstore A,882.8508
430,DRC27,13.8,Reduced,0.058192802,Edibles,246.9802,OUT049,1999,Standard,Urban,Superstore A,5896.3248
431,FDG05,11,Standard,0.087847141,Frozen Foods,156.863,OUT046,1997,Compact,Urban,Superstore A,2972.797
432,FDJ04,18,Reduced,0.124645538,Frozen Foods,117.2124,OUT049,1999,Standard,Urban,Superstore A,2133.2232
433,FDC04,15.6,Reduced,0.045076878,Edibles,241.3854,OUT045,2002,,Suburban,Superstore A,2900.2248
434,DRD60,15.7,Reduced,0.03723211,Beverages,183.1634,OUT046,1997,Compact,Urban,Superstore A,5634.6654
435,FDP16,18.6,Reduced,0.065771529,Frozen Foods,245.7802,OUT010,1998,,Rural,MiniMart,245.6802
436,FDI05,8.35,Standard,0.127066966,Frozen Foods,76.5354,OUT049,1999,Standard,Urban,Superstore A,1655.1788
437,FDH10,,Reduced,0.049066248,Snack Foods,192.4478,OUT027,1985,Standard,Rural,Superstore C,8912.3988
438,NCX53,20.1,Reduced,0.014925407,Health and Hygiene,143.4154,OUT013,1987,Spacious,Rural,Superstore A,3545.385
439,FDJ28,12.3,Reduced,0.036590807,Frozen Foods,193.3162,OUT010,1998,,Rural,MiniMart,192.4162
440,FDF11,10.195,Standard,0.017666978,Starchy Foods,239.4538,OUT045,2002,,Suburban,Superstore A,4566.7222
441,DRK35,,Reduced,0.071498575,Hard Drinks,37.7506,OUT027,1985,Standard,Rural,Superstore C,796.9626
442,NCR50,20.2,Reduced,0.011838464,HomeGoods,155.134,OUT049,1999,Standard,Urban,Superstore A,2603.278
443,FDA44,19.7,Reduced,0.089083914,Produce,54.593,OUT010,1998,,Rural,MiniMart,56.593
444,FDY19,19.75,Reduced,0.041533438,Produce,119.8466,OUT018,2009,Standard,Rural,Superstore B,2239.0854
445,FDD10,,Standard,0.045797829,Snack Foods,178.5344,OUT027,1985,Standard,Rural,Superstore C,2854.9504
